,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,1989-12-31,1988-12-31,1987-12-31,1986-12-31,1985-12-31
priceEarningsRatio,31.39919548910189,48.69996495633791,42.62131720980011,53.14307439567568,228.24011828251056,43.14454510807971,12.602389616294346,29.553267517412056,21.953427344519298,8.783766285797478,8.679672497935838,7.298610577909068,6.836577824455893,8.412708747904766,11.486449350894015,22.74207979864803,9.48518762766554,10.47518926695914,10.977179301479389,9.523606552070854,25.354216358578164,11.236805823149293,8.990702279984252,13.604308637323093,11.684415534949787,10.104926140864071,8.879981470143898,8.293864908408679,7.779787228455478,8.341063511224787,10.87181875,8.867796427836884,7.37193673658016,0.5960760638297872,0.43866161137440757,0.4251509259259259,0.2020148387096774
priceToFreeCashFlowsRatio,25.673417125744617,38.243595820883804,34.93659327535193,25.65079497940481,24.548035269618385,29.011701801782706,30.032526547882487,25.981394538017373,25.953202771675866,6.9658352822657115,5.48786069103684,4.373143241794001,6.350009287532459,6.779541179265898,11.742635324171768,9.781619037803813,8.06284095196302,10.877015336946261,12.090509927663524,9.217285634129638,16.357310494963052,15.169259078403583,11.274011338869569,11.614761985951924,9.309522042144474,7.983757122891358,7.629105444462477,5.686430772994621,5.893578181599635,27.0844124653004,17.34139504101963,15.307449133163292,16.38674045013346,1.0091157136425033,0.6130995804813425,0.6091310692491377,0.2709457744447649
priceToOperatingCashFlowsRatio,21.078867492968712,27.706156496486383,25.61029930777917,19.97504764586667,19.54587727482182,18.858059054421354,18.793111690111225,18.367255240753508,17.01324573991628,5.623216743718409,4.575366381268768,3.8650070203251072,5.39945082358546,5.5908223829370725,7.990933194624143,7.3261050128391645,6.181309971537658,7.689789016028339,8.067036376789428,6.360622613006534,11.020633203370595,10.09978732113441,7.485594491951547,11.614761985951926,9.309522042144472,7.983757122891357,7.629105444462477,5.686430772994621,5.893578181599635,7.44197277992413,8.14563463735205,7.13174934632764,6.603178670811148,0.4643144810441268,0.3135420054200542,0.30196172563461793,0.152247811993517
priceCashFlowRatio,21.078867492968712,27.706156496486383,25.61029930777917,19.97504764586667,19.54587727482182,18.858059054421354,18.793111690111225,18.367255240753508,17.01324573991628,5.623216743718409,4.575366381268768,3.8650070203251072,5.39945082358546,5.5908223829370725,7.990933194624143,7.3261050128391645,6.181309971537658,7.689789016028339,8.067036376789428,6.360622613006534,11.020633203370595,10.09978732113441,7.485594491951547,11.614761985951926,9.309522042144472,7.983757122891357,7.629105444462477,5.686430772994621,5.893578181599635,7.44197277992413,8.14563463735205,7.13174934632764,6.603178670811148,0.4643144810441268,0.3135420054200542,0.30196172563461793,0.152247811993517
priceEarningsToGrowthRatio,0.5487088416951399,2.2848656992412155,0.7736269879031582,0.13521127514391007,-3.2047696988362815,-0.6312144180860588,0.1281999603755089,-3.291034734970337,-0.39200414396507743,0.34323118444868683,12.336087670681918,-0.37867486151975405,0.3849422135537414,0.24434906993318534,0.10544937109017459,-0.4700029825053927,1.963433838926765,0.5947204228983256,-6.54971698321603,0.12055198167178295,-0.5704698680680087,0.8507867266098752,2.292629081395982,1.0883446909858479,0.908369078684806,0.7387049454700632,0.6642226139667636,0.8293864908408672,0.5233675044597322,0.5338280647183865,0.7610273125000004,0.6207457499485813,0.44231620419480955,0.45460868719450825,0.3375175067247342,0.33484226218405905,0.16388112549040976
priceSalesRatio,5.154351974542994,6.325310404494305,4.9255515469073785,4.115468643108117,3.9748279087534697,2.896579060629722,2.731701508104381,3.3338105897055925,2.5884304668382327,1.3135630707123405,1.0563721691282184,0.9601301154698714,1.2768484566979947,1.3905679491264633,1.5984935811896146,1.7370537405865605,1.4318624825535256,1.7223640298198437,1.5356641662679231,1.504474707566664,2.413775235582932,2.2774388099534435,1.6686687485485434,2.5438683239109,2.0593800300082585,1.7267783657151188,1.497736131424541,1.373869762565764,1.2946129686056222,1.316294374197154,1.7213792070209113,1.3906372757245624,1.1781834280292245,0.0907938424144217,0.06328003646308114,0.06028925945378152,0.027957410714285712
dividendYield,0.014421883055651797,0.011694498985330395,0.014445276266218247,0.01568623709381588,0.016983474691941215,0.025479135578598332,0.02588788016340503,0.01988158073923679,0.01559625743054214,0.06076746168016125,0.07158861066774598,0.07912052246963926,0.061464998554023625,0.05295295736779386,0.04729533965729318,0.045518765312123316,0.052727511062317524,0.04719621318153994,0.050151091071687706,0.053666207631446514,0.032328079398926055,0.0366036203783253,0.04562694288714939,0.028090893780917076,0.03308006423349101,0.03828764784831948,0.043583846135051924,0.04788521751266862,0.05034900364794774,0.0472550111794453,0.03466180712805246,0.0410063950605444,0.04763038288152696,0.5802575888590542,0.7876176564647311,0.8214947632975653,1.7873700324366677
enterpriseValueMultiple,18.8267962305357,26.138448108148776,22.087849059725936,20.191812889596353,20.284639557445466,18.0499046834498,9.003823552806315,14.915602220081427,12.993034605551571,6.437980343775731,5.658836606339458,5.515526281240235,4.787180545195216,5.781698388424523,8.09246390396826,13.280500272410773,5.975136094977989,7.206589438985334,7.031634463436285,6.663763724213824,15.056661453416826,6.879457590200175,5.589265438989002,8.57984851235651,7.3311785436990515,6.324949066173417,5.469581316884455,4.985998740053953,4.834428132942173,5.190211297313132,6.471292182706806,5.466173193885781,4.510150653420993,0.684975341629132,0.7699429654518825,0.8442247360482654,0.2572323024885238
priceFairValue,6.20143319656554,6.677231041933227,5.0548377686738615,4.122749317552091,3.523660433723583,2.9410051198418343,2.6278991689627973,3.135727167600536,2.246713632334103,1.9601426633161694,1.6792826998119101,1.5081483068789228,1.7186957353528738,2.3490344475876412,2.3299856514888173,2.7780035930026825,2.218804573128317,2.3660941719331503,2.3119748936832494,2.4948188822672646,4.339005304104717,3.6525289831390055,2.960459074248394,5.5554564133521405,4.895808296907762,3.945453607284711,3.41054048699716,3.1064266090976442,2.96193547842693,3.0874094266813934,3.695671637527318,3.0224865153885028,2.3248207182040868,0.1818455172413793,0.1326673674151935,0.12905087127599776,0.05020678781400321
revenueGrowth,0.2446544151641239,0.08475426278836509,0.043364510432336974,0.11639284410368747,0.31348007480937995,0.021955403087478557,0.007803625228428903,-0.07327901867447821,-0.452072796472681,0.026322210047298594,0.10477343053962865,0.14308649193376033,0.04189832601090669,0.13943354228667654,0.15295723205958697,0.006200877006374126,0.13505029670707586,-2.7692300031487924e-05,0.11286039208098,0.08593158494504781,0.18473341463748214,0.04312544938864173,0.05608179938122328,0.05001766320286125,0.07899443045146576,0.10000465432451669,0.09351072066442923,0.08898429716159068,0.07080362714756938,0.1418288107494983,0.11656680793024501,0.14478233391575895,0.08969009519951388,0.12513958841359193,0.15240571488601745,0.13311311490045533,0.0
